0,93,4294967294,1055,INDEX,0,0,NO,0,0,3144450,`mysql`.`routines`,PRIMARY,7,15037,0,FILE_PAGE,IO_NONE,NO,1823
0,94,4294967294,60,INDEX,0,0,NO,0,0,3144450,`mysql`.`routines`,schema_id,48,2124,0,FILE_PAGE,IO_NONE,NO,1823
0,95,4294967294,61,INDEX,0,0,NO,0,0,3144450,`mysql`.`routines`,result_collation_id,48,848,0,FILE_PAGE,IO_NONE,NO,1823
0,96,4294967294,62,INDEX,0,0,NO,0,0,3144450,`mysql`.`routines`,client_collation_id,48,1008,0,FILE_PAGE,IO_NONE,NO,1823
0,97,4294967294,63,INDEX,0,0,NO,0,0,3144450,`mysql`.`routines`,connection_collation_id,48,1008,0,FILE_PAGE,IO_NONE,NO,1823
0,98,4294967294,64,INDEX,0,0,NO,0,0,3144450,`mysql`.`routines`,schema_collation_id,48,1008,0,FILE_PAGE,IO_NONE,NO,1823
0,99,4294967294,176,INDEX,0,0,YES,0,0,3162048,`mysql`.`columns`,PRIMARY,37,10662,0,FILE_PAGE,IO_NONE,NO,1823
0,100,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,MEMORY,IO_NONE,NO,0
0,101,4294967279,230,UNDO_LOG,1,0,NO,21676897,0,3162050,,,0,0,0,FILE_PAGE,IO_NONE,NO,1823
0,102,4294967294,385,INDEX,0,0,YES,0,0,3508047,`mysql`.`tables`,PRIMARY,63,15148,0,FILE_PAGE,IO_NONE,NO,1848
0,103,4294967294,411,INDEX,0,0,YES,0,0,3508047,`mysql`.`columns`,table_id,438,15938,0,FILE_PAGE,IO_NONE,NO,1848
0,104,4294967294,406,INDEX,0,0,YES,0,0,3508047,`mysql`.`columns`,PRIMARY,90,15102,0,FILE_PAGE,IO_NONE,NO,1848
0,105,4294967294,405,INDEX,0,0,YES,0,0,3508047,`mysql`.`columns`,table_id,7,287,0,FILE_PAGE,IO_NONE,NO,1848
0,106,4294967294,409,INDEX,0,0,YES,0,0,3508048,`mysql`.`columns`,PRIMARY,23,14993,0,FILE_PAGE,IO_NONE,NO,1848
0,107,4294967294,407,INDEX,0,0,YES,0,0,3508048,`mysql`.`columns`,PRIMARY,85,15184,0,FILE_PAGE,IO_NONE,NO,1848
0,108,4294967294,404,INDEX,0,0,YES,0,0,3508049,`mysql`.`columns`,PRIMARY,101,15152,0,FILE_PAGE,IO_NONE,NO,1848
0,109,4294967294,392,INDEX,0,0,YES,0,0,3508049,`mysql`.`columns`,table_id,414,15259,0,FILE_PAGE,IO_NONE,NO,1848
0,110,4294967294,396,INDEX,0,0,YES,0,0,3508050,`mysql`.`columns`,PRIMARY,85,15142,0,FILE_PAGE,IO_NONE,NO,1848
0,111,4294967294,397,INDEX,0,0,YES,0,0,3508051,`mysql`.`columns`,PRIMARY,112,15132,0,FILE_PAGE,IO_NONE,NO,1848
0,112,4294967294,402,INDEX,0,0,YES,0,0,3508052,`mysql`.`columns`,PRIMARY,101,14628,0,FILE_PAGE,IO_NONE,NO,1848
0,113,4294967294,400,INDEX,0,0,YES,0,0,3508052,`mysql`.`columns`,PRIMARY,104,15096,0,FILE_PAGE,IO_NONE,NO,1848
0,114,0,0,UNKNOWN,0,0,NO,0,0,0,,,0,0,0,MEMORY,IO_NONE,NO,0
0,115,4294967294,178,INDEX,0,0,YES,0,0,2675509,`mysql`.`tables`,PRIMARY,3,14309,0,FILE_PAGE,IO_NONE,NO,1787
0,116,4294967294,180,LOB_FIRST,0,0,NO,0,0,2675510,,,0,0,0,FILE_PAGE,IO_NONE,NO,1787
0,117,4294967294,181,INDEX,0,0,YES,0,0,2675510,`mysql`.`columns`,table_id,233,8095,0,FILE_PAGE,IO_NONE,NO,1787
0,118,4294967294,179,INDEX,0,0,YES,0,0,2675510,`mysql`.`columns`,PRIMARY,55,15116,0,FILE_PAGE,IO_NONE,NO,1787
0,119,4294967294,187,INDEX,0,0,YES,0,0,2675510,`mysql`.`columns`,table_id,228,7758,0,FILE_PAGE,IO_NONE,NO,1787
0,120,4294967278,226,UNDO_LOG,1,0,NO,21676633,0,2617836,,,0,0,0,FILE_PAGE,IO_NONE,NO,1782
